input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sia_csmith_783.c	lean	0	0.10	0.10	83048	MATCH
sia_csmith_784.c	oracle	0	0.06	0.05	48556	MATCH
sia_csmith_784.c	lean	0	0.08	0.08	83092	MATCH
sia_csmith_785.c	oracle	0	0.05	0.05	49328	MATCH
sia_csmith_785.c	lean	0	0.10	0.09	83608	MATCH
sia_csmith_786.c	oracle	0	0.06	0.06	48132	MATCH
sia_csmith_786.c	lean	0	0.10	0.10	82936	MATCH
sia_csmith_787.c	oracle	0	0.06	0.05	48456	MATCH
sia_csmith_787.c	lean	0	0.10	0.10	83264	MATCH
sia_csmith_788.c	oracle	0	0.06	0.05	49056	MATCH
sia_csmith_788.c	lean	0	0.10	0.09	83432	MATCH
sia_csmith_789.c	oracle	0	0.07	0.06	48780	MATCH
sia_csmith_789.c	lean	0	0.11	0.10	83336	MATCH
sia_csmith_790.c	oracle	0	0.06	0.06	47708	MATCH
sia_csmith_790.c	lean	0	0.09	0.08	83180	MATCH
sia_csmith_791.c	oracle	0	0.06	0.05	49256	MATCH
sia_csmith_791.c	lean	0	0.09	0.08	81772	MATCH
sia_csmith_792.c	oracle	0	0.06	0.05	48380	MATCH
sia_csmith_792.c	lean	0	0.09	0.09	84356	MATCH
sia_csmith_793.c	oracle	0	0.05	0.05	49128	MATCH
sia_csmith_793.c	lean	0	0.10	0.10	79560	MATCH
sia_csmith_794.c	oracle	0	0.06	0.06	49492	MATCH
sia_csmith_794.c	lean	0	0.10	0.10	83724	MATCH
sia_csmith_795.c	oracle	0	0.06	0.06	48976	MATCH
sia_csmith_795.c	lean	0	0.09	0.08	82412	MATCH
sia_csmith_796.c	oracle	0	0.06	0.05	47616	MATCH
sia_csmith_796.c	lean	0	0.10	0.09	84248	MATCH
sia_csmith_797.c	oracle	0	0.06	0.06	48692	MATCH
sia_csmith_797.c	lean	0	0.08	0.07	83236	MATCH
sia_csmith_798.c	oracle	0	0.06	0.05	48316	MATCH
sia_csmith_798.c	lean	0	0.10	0.09	80376	MATCH
sia_csmith_799.c	oracle	0	0.06	0.05	49556	MATCH
sia_csmith_799.c	lean	0	0.11	0.10	86212	MATCH
sia_csmith_800.c	oracle	0	0.06	0.05	49908	MATCH
sia_csmith_800.c	lean	0	0.10	0.09	85924	MATCH
sia_csmith_801.c	oracle	0	0.07	0.07	48652	MATCH
sia_csmith_801.c	lean	0	0.11	0.11	84432	MATCH
sia_csmith_802.c	oracle	0	0.07	0.06	49592	MATCH
sia_csmith_802.c	lean	0	0.12	0.12	83436	MATCH
sia_csmith_803.c	oracle	0	0.06	0.06	48996	MATCH
sia_csmith_803.c	lean	0	0.10	0.10	83068	MATCH
sia_csmith_804.c	oracle	0	0.06	0.06	49276	MATCH
sia_csmith_804.c	lean	0	0.11	0.10	82668	MATCH
sia_csmith_805.c	oracle	0	0.05	0.04	48988	MATCH
sia_csmith_805.c	lean	0	0.10	0.10	84792	MATCH
sia_csmith_806.c	oracle	0	0.06	0.05	49052	MATCH
sia_csmith_806.c	lean	0	0.10	0.09	79808	MATCH
sia_csmith_807.c	oracle	0	0.07	0.07	49124	MATCH
sia_csmith_807.c	lean	0	0.10	0.09	84756	MATCH
sia_csmith_808.c	oracle	0	0.07	0.06	48924	MATCH
sia_csmith_808.c	lean	0	0.12	0.11	83620	MATCH
sia_csmith_809.c	oracle	0	0.06	0.05	48828	MATCH
sia_csmith_809.c	lean	0	0.09	0.08	83464	MATCH
sia_csmith_810.c	oracle	0	0.06	0.06	48996	MATCH
sia_csmith_810.c	lean	0	0.09	0.08	80364	MATCH
sia_csmith_811.c	oracle	0	0.06	0.06	48096	MATCH
sia_csmith_811.c	lean	0	0.09	0.09	82976	MATCH
sia_csmith_812.c	oracle	0	0.06	0.06	49200	MATCH
sia_csmith_812.c	lean	0	0.09	0.08	83096	MATCH
sia_csmith_813.c	oracle	0	0.06	0.06	48232	MATCH
sia_csmith_813.c	lean	0	0.07	0.07	82680	MATCH
sia_csmith_814.c	oracle	0	0.05	0.05	48268	MATCH
sia_csmith_814.c	lean	0	0.08	0.08	84008	MATCH
sia_csmith_815.c	oracle	0	0.05	0.05	49220	MATCH
sia_csmith_815.c	lean	0	0.09	0.08	82736	MATCH
sia_csmith_816.c	oracle	0	0.05	0.04	49284	MATCH
sia_csmith_816.c	lean	0	0.09	0.09	82688	MATCH
sia_csmith_817.c	oracle	0	0.06	0.05	48860	MATCH
sia_csmith_817.c	lean	0	0.08	0.08	83296	MATCH
sia_csmith_818.c	oracle	0	0.05	0.04	49212	MATCH
sia_csmith_818.c	lean	0	0.09	0.08	83432	MATCH
sia_csmith_819.c	oracle	0	0.06	0.05	49584	MATCH
sia_csmith_819.c	lean	0	0.08	0.07	84960	MATCH
sia_csmith_820.c	oracle	0	0.05	0.05	49100	MATCH
sia_csmith_820.c	lean	0	0.08	0.07	83828	MATCH
sia_csmith_821.c	oracle	0	0.04	0.04	49236	MATCH
sia_csmith_821.c	lean	0	0.09	0.09	82584	MATCH
sia_csmith_822.c	oracle	124	15.05	15.04	485924	CERB_SKIP
sia_csmith_822.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_823.c	oracle	0	0.06	0.06	47600	MATCH
sia_csmith_823.c	lean	0	0.09	0.08	80412	MATCH
sia_csmith_824.c	oracle	0	0.06	0.06	48784	MATCH
sia_csmith_824.c	lean	0	0.13	0.12	83204	MATCH
sia_csmith_825.c	oracle	0	0.07	0.07	48012	MATCH
sia_csmith_825.c	lean	0	0.10	0.09	79840	MATCH
sia_csmith_826.c	oracle	0	0.06	0.06	48104	MATCH
sia_csmith_826.c	lean	0	0.08	0.08	79724	MATCH
sia_csmith_827.c	oracle	0	0.07	0.07	49180	MATCH
sia_csmith_827.c	lean	0	0.10	0.10	85056	MATCH
sia_csmith_828.c	oracle	124	15.05	15.03	421328	CERB_SKIP
sia_csmith_828.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_829.c	oracle	0	0.07	0.06	48436	MATCH
sia_csmith_829.c	lean	0	0.10	0.10	80304	MATCH
sia_csmith_830.c	oracle	0	0.06	0.05	48692	MATCH
sia_csmith_830.c	lean	0	0.11	0.11	84580	MATCH
sia_csmith_831.c	oracle	0	0.05	0.05	48224	MATCH
sia_csmith_831.c	lean	0	0.11	0.11	84468	MATCH
sia_csmith_832.c	oracle	0	0.05	0.04	48104	MATCH
sia_csmith_832.c	lean	0	0.10	0.09	83380	MATCH
sia_csmith_833.c	oracle	0	0.05	0.04	49604	MATCH
sia_csmith_833.c	lean	0	0.10	0.10	83064	MATCH
sia_csmith_834.c	oracle	0	0.07	0.06	48952	MATCH
sia_csmith_834.c	lean	0	0.13	0.13	83016	MATCH
sia_csmith_835.c	oracle	0	0.06	0.06	47792	MATCH
sia_csmith_835.c	lean	0	0.13	0.12	82760	MATCH
sia_csmith_836.c	oracle	0	0.07	0.06	48984	MATCH
sia_csmith_836.c	lean	0	0.15	0.14	82528	MATCH
sia_csmith_837.c	oracle	0	0.06	0.05	49092	MATCH
sia_csmith_837.c	lean	0	0.13	0.13	82148	MATCH
sia_csmith_838.c	oracle	0	0.07	0.07	47800	MATCH
sia_csmith_838.c	lean	0	0.10	0.10	82844	MATCH
sia_csmith_839.c	oracle	0	0.06	0.06	47452	MATCH
sia_csmith_839.c	lean	0	0.09	0.08	83912	MATCH
sia_csmith_840.c	oracle	0	0.06	0.06	49160	MATCH
sia_csmith_840.c	lean	0	0.11	0.10	82440	MATCH
sia_csmith_841.c	oracle	0	0.07	0.06	49104	MATCH
sia_csmith_841.c	lean	0	0.10	0.10	83180	MATCH
sia_csmith_842.c	oracle	0	0.05	0.04	48544	MATCH
sia_csmith_842.c	lean	0	0.10	0.09	82476	MATCH
sia_csmith_843.c	oracle	0	0.06	0.06	48476	MATCH
sia_csmith_843.c	lean	0	0.10	0.09	83208	MATCH
sia_csmith_844.c	oracle	0	0.06	0.06	47744	MATCH
sia_csmith_844.c	lean	0	0.11	0.11	82944	MATCH
sia_csmith_845.c	oracle	0	0.05	0.05	48104	MATCH
sia_csmith_845.c	lean	0	0.11	0.11	82916	MATCH
sia_csmith_846.c	oracle	0	0.06	0.05	48692	MATCH
sia_csmith_846.c	lean	0	0.08	0.08	79560	MATCH
sia_csmith_847.c	oracle	0	0.06	0.06	48388	MATCH
sia_csmith_847.c	lean	0	0.09	0.08	82916	MATCH
sia_csmith_848.c	oracle	0	0.06	0.05	48260	MATCH
sia_csmith_848.c	lean	0	0.10	0.09	82592	MATCH
sia_csmith_849.c	oracle	0	0.05	0.04	49044	MATCH
sia_csmith_849.c	lean	0	0.10	0.09	83860	MATCH
sia_csmith_850.c	oracle	0	0.06	0.05	48416	MATCH
sia_csmith_850.c	lean	0	0.09	0.09	83712	MATCH
sia_csmith_851.c	oracle	0	0.07	0.06	47824	MATCH
sia_csmith_851.c	lean	0	0.10	0.10	83112	MATCH
sia_csmith_852.c	oracle	0	0.07	0.06	48568	MATCH
sia_csmith_852.c	lean	0	0.14	0.14	82956	MATCH
sia_csmith_853.c	oracle	0	0.06	0.06	48304	MATCH
sia_csmith_853.c	lean	0	0.08	0.08	84152	MATCH
sia_csmith_854.c	oracle	0	0.06	0.06	48336	MATCH
sia_csmith_854.c	lean	0	0.10	0.10	82340	MATCH
sia_csmith_855.c	oracle	0	0.07	0.07	47864	MATCH
sia_csmith_855.c	lean	0	0.10	0.10	83244	MATCH
sia_csmith_856.c	oracle	0	0.06	0.06	48412	MATCH
sia_csmith_856.c	lean	0	0.10	0.09	82136	MATCH
sia_csmith_857.c	oracle	0	0.07	0.07	47864	MATCH
sia_csmith_857.c	lean	0	0.10	0.09	83408	MATCH
sia_csmith_858.c	oracle	0	0.05	0.04	47920	MATCH
sia_csmith_858.c	lean	0	0.10	0.10	82668	MATCH
sia_csmith_859.c	oracle	0	0.06	0.05	47560	MATCH
sia_csmith_859.c	lean	0	0.11	0.10	82820	MATCH
sia_csmith_860.c	oracle	0	0.07	0.06	48860	MATCH
sia_csmith_860.c	lean	0	0.09	0.08	82028	MATCH
sia_csmith_861.c	oracle	0	0.06	0.05	48232	MATCH
sia_csmith_861.c	lean	0	0.10	0.10	83096	MATCH
sia_csmith_862.c	oracle	0	0.07	0.07	47312	MATCH
sia_csmith_862.c	lean	0	0.11	0.10	84268	MATCH
sia_csmith_863.c	oracle	0	0.07	0.07	47180	MATCH
sia_csmith_863.c	lean	0	0.11	0.10	84196	MATCH
sia_csmith_864.c	oracle	0	0.06	0.05	47728	MATCH
sia_csmith_864.c	lean	0	0.10	0.09	83304	MATCH
sia_csmith_865.c	oracle	124	15.01	14.99	124704	CERB_SKIP
sia_csmith_865.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_866.c	oracle	0	0.06	0.05	48748	MATCH
sia_csmith_866.c	lean	0	0.12	0.11	83072	MATCH
sia_csmith_867.c	oracle	0	0.06	0.05	49040	MATCH
sia_csmith_867.c	lean	0	0.10	0.09	83336	MATCH
sia_csmith_868.c	oracle	0	0.06	0.05	48480	MATCH
sia_csmith_868.c	lean	0	0.13	0.13	80368	MATCH
sia_csmith_869.c	oracle	0	0.06	0.05	49136	MATCH
sia_csmith_869.c	lean	0	0.10	0.10	84624	MATCH
sia_csmith_870.c	oracle	0	0.07	0.06	48076	MATCH
sia_csmith_870.c	lean	0	0.10	0.10	83872	MATCH
sia_csmith_871.c	oracle	0	0.05	0.04	48992	MATCH
sia_csmith_871.c	lean	0	0.10	0.09	82996	MATCH
sia_csmith_872.c	oracle	0	0.06	0.05	48320	MATCH
sia_csmith_872.c	lean	0	0.11	0.11	82144	MATCH
sia_csmith_873.c	oracle	0	0.06	0.05	49088	MATCH
sia_csmith_873.c	lean	0	0.13	0.13	77384	MATCH
sia_csmith_874.c	oracle	0	0.07	0.06	47164	MATCH
sia_csmith_874.c	lean	0	0.11	0.10	82636	MATCH
sia_csmith_875.c	oracle	0	0.06	0.06	48324	MATCH
sia_csmith_875.c	lean	0	0.11	0.10	83140	MATCH
sia_csmith_876.c	oracle	0	0.06	0.06	48512	MATCH
sia_csmith_876.c	lean	0	0.11	0.11	82604	MATCH
sia_csmith_877.c	oracle	0	0.06	0.06	48460	MATCH
sia_csmith_877.c	lean	0	0.11	0.10	84100	MATCH
sia_csmith_878.c	oracle	0	0.06	0.06	48868	MATCH
sia_csmith_878.c	lean	0	0.11	0.11	82832	MATCH
sia_csmith_879.c	oracle	0	0.07	0.06	48292	MATCH
sia_csmith_879.c	lean	0	0.11	0.10	82944	MATCH
sia_csmith_880.c	oracle	0	0.06	0.06	47972	MATCH
sia_csmith_880.c	lean	0	0.10	0.09	82800	MATCH
sia_csmith_881.c	oracle	0	0.06	0.06	48684	MATCH
sia_csmith_881.c	lean	0	0.10	0.10	82580	MATCH
sia_csmith_882.c	oracle	0	0.06	0.05	49164	MATCH
sia_csmith_882.c	lean	0	0.12	0.11	79948	MATCH
sia_csmith_883.c	oracle	0	0.07	0.06	48044	MATCH
sia_csmith_883.c	lean	0	0.09	0.09	82760	MATCH
sia_csmith_884.c	oracle	0	0.08	0.07	47428	MATCH
sia_csmith_884.c	lean	0	0.14	0.14	80088	MATCH
sia_csmith_885.c	oracle	0	0.08	0.07	48836	MATCH
sia_csmith_885.c	lean	0	0.11	0.11	80340	MATCH
sia_csmith_886.c	oracle	0	0.06	0.06	48304	MATCH
sia_csmith_886.c	lean	0	0.11	0.09	79768	MATCH
sia_csmith_887.c	oracle	0	0.06	0.06	48600	MATCH
sia_csmith_887.c	lean	0	0.11	0.10	83128	MATCH
sia_csmith_888.c	oracle	0	0.06	0.06	48788	MATCH
sia_csmith_888.c	lean	0	0.10	0.10	82748	MATCH
sia_csmith_889.c	oracle	0	0.06	0.05	48084	MATCH
sia_csmith_889.c	lean	0	0.11	0.10	82400	MATCH
sia_csmith_890.c	oracle	0	0.06	0.06	48028	MATCH
sia_csmith_890.c	lean	0	0.10	0.09	82980	MATCH
sia_csmith_891.c	oracle	0	0.06	0.05	48368	MATCH
sia_csmith_891.c	lean	0	0.09	0.08	82852	MATCH
sia_csmith_892.c	oracle	124	15.04	15.02	485948	CERB_SKIP
sia_csmith_892.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_893.c	oracle	0	0.05	0.04	48700	MATCH
sia_csmith_893.c	lean	0	0.08	0.07	82936	MATCH
sia_csmith_894.c	oracle	0	0.05	0.04	48520	MATCH
sia_csmith_894.c	lean	0	0.08	0.08	82592	MATCH
sia_csmith_895.c	oracle	0	0.05	0.05	48444	MATCH
sia_csmith_895.c	lean	0	0.08	0.08	82820	MATCH
sia_csmith_896.c	oracle	0	0.05	0.05	48848	MATCH
sia_csmith_896.c	lean	0	0.10	0.09	83076	MATCH
sia_csmith_897.c	oracle	0	0.11	0.11	62056	MATCH
sia_csmith_897.c	lean	0	0.26	0.26	105624	MATCH
sia_csmith_898.c	oracle	0	0.06	0.05	48948	MATCH
sia_csmith_898.c	lean	0	0.09	0.08	83828	MATCH
sia_csmith_899.c	oracle	0	0.06	0.06	48632	MATCH
sia_csmith_899.c	lean	0	0.11	0.10	82800	MATCH
sia_csmith_900.c	oracle	0	0.10	0.09	60900	MATCH
sia_csmith_900.c	lean	0	0.25	0.25	103784	MATCH
sia_csmith_901.c	oracle	0	0.05	0.04	48280	MATCH
sia_csmith_901.c	lean	0	0.08	0.07	82188	MATCH
sia_csmith_902.c	oracle	0	0.04	0.04	48476	MATCH
sia_csmith_902.c	lean	0	0.07	0.06	83860	MATCH
sia_csmith_903.c	oracle	0	0.04	0.04	48872	MATCH
sia_csmith_903.c	lean	0	0.07	0.06	83564	MATCH
sia_csmith_904.c	oracle	0	0.05	0.04	48448	MATCH
sia_csmith_904.c	lean	0	0.06	0.06	82648	MATCH
sia_csmith_905.c	oracle	0	0.04	0.04	48360	MATCH
sia_csmith_905.c	lean	0	0.06	0.06	83156	MATCH
sia_csmith_906.c	oracle	0	0.04	0.04	48244	MATCH
sia_csmith_906.c	lean	0	0.07	0.06	84028	MATCH
sia_csmith_907.c	oracle	0	0.04	0.04	48168	MATCH
sia_csmith_907.c	lean	0	0.06	0.06	82556	MATCH
sia_csmith_908.c	oracle	124	15.05	15.04	706960	CERB_SKIP
sia_csmith_908.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_909.c	oracle	0	0.04	0.03	48776	MATCH
sia_csmith_909.c	lean	0	0.07	0.06	84044	MATCH
sia_csmith_910.c	oracle	0	0.04	0.04	48860	MATCH
sia_csmith_910.c	lean	0	0.07	0.06	82648	MATCH
sia_csmith_911.c	oracle	0	0.04	0.03	48612	MATCH
sia_csmith_911.c	lean	0	0.07	0.07	82732	MATCH
sia_csmith_912.c	oracle	0	0.04	0.03	48644	MATCH
sia_csmith_912.c	lean	0	0.07	0.06	83304	MATCH
sia_csmith_913.c	oracle	0	0.04	0.04	48996	MATCH
sia_csmith_913.c	lean	0	0.06	0.05	83744	MATCH
sia_csmith_914.c	oracle	0	0.04	0.04	48804	MATCH
sia_csmith_914.c	lean	0	0.08	0.07	82936	MATCH
sia_csmith_915.c	oracle	0	0.04	0.03	48820	MATCH
sia_csmith_915.c	lean	0	0.06	0.06	83192	MATCH
sia_csmith_916.c	oracle	0	0.04	0.03	49392	MATCH
sia_csmith_916.c	lean	0	0.07	0.07	83256	MATCH
sia_csmith_917.c	oracle	0	0.04	0.04	48176	MATCH
sia_csmith_917.c	lean	0	0.06	0.05	82760	MATCH
sia_csmith_918.c	oracle	0	0.04	0.03	48052	MATCH
sia_csmith_918.c	lean	0	0.06	0.06	83760	MATCH
sia_csmith_919.c	oracle	0	0.04	0.03	48820	MATCH
sia_csmith_919.c	lean	0	0.06	0.05	82680	MATCH
sia_csmith_920.c	oracle	0	0.04	0.04	48488	MATCH
sia_csmith_920.c	lean	0	0.06	0.06	82844	MATCH
sia_csmith_921.c	oracle	0	0.04	0.04	48020	MATCH
sia_csmith_921.c	lean	0	0.07	0.06	80160	MATCH
sia_csmith_922.c	oracle	0	0.04	0.04	48260	MATCH
sia_csmith_922.c	lean	0	0.08	0.07	79868	MATCH
sia_csmith_923.c	oracle	0	0.04	0.04	48452	MATCH
sia_csmith_923.c	lean	0	0.07	0.06	82820	MATCH
sia_csmith_924.c	oracle	0	0.04	0.04	48028	MATCH
sia_csmith_924.c	lean	0	0.07	0.06	83100	MATCH
sia_csmith_925.c	oracle	0	0.04	0.04	48240	MATCH
sia_csmith_925.c	lean	0	0.06	0.05	84404	MATCH
sia_csmith_926.c	oracle	0	0.04	0.03	48824	MATCH
sia_csmith_926.c	lean	0	0.07	0.06	83084	MATCH
sia_csmith_927.c	oracle	0	0.04	0.03	48232	MATCH
sia_csmith_927.c	lean	0	0.07	0.06	80320	MATCH
sia_csmith_928.c	oracle	0	0.04	0.03	49152	MATCH
sia_csmith_928.c	lean	0	0.07	0.06	83272	MATCH
sia_csmith_929.c	oracle	0	0.04	0.03	49212	MATCH
sia_csmith_929.c	lean	0	0.07	0.06	84392	MATCH
sia_csmith_930.c	oracle	0	0.05	0.04	49248	MATCH
sia_csmith_930.c	lean	0	0.09	0.08	83500	MATCH
sia_csmith_931.c	oracle	0	0.04	0.03	48680	MATCH
sia_csmith_931.c	lean	0	0.07	0.06	83028	MATCH
sia_csmith_932.c	oracle	0	0.04	0.04	49068	MATCH
sia_csmith_932.c	lean	0	0.06	0.06	82624	MATCH
sia_csmith_933.c	oracle	0	0.05	0.04	49640	MATCH
sia_csmith_933.c	lean	0	0.08	0.07	85188	MATCH
sia_csmith_934.c	oracle	0	0.05	0.04	48500	MATCH
sia_csmith_934.c	lean	0	0.08	0.07	85212	MATCH
sia_csmith_935.c	oracle	0	0.04	0.04	49068	MATCH
sia_csmith_935.c	lean	0	0.07	0.06	83628	MATCH
sia_csmith_936.c	oracle	124	15.05	15.04	665248	CERB_SKIP
sia_csmith_936.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_937.c	oracle	0	0.05	0.05	48996	MATCH
sia_csmith_937.c	lean	0	0.09	0.08	82936	MATCH
sia_csmith_938.c	oracle	124	15.04	15.02	533752	CERB_SKIP
sia_csmith_938.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_939.c	oracle	0	0.04	0.04	49272	MATCH
sia_csmith_939.c	lean	0	0.07	0.07	85308	MATCH
sia_csmith_940.c	oracle	0	0.05	0.05	49600	MATCH
sia_csmith_940.c	lean	0	0.09	0.08	85300	MATCH
sia_csmith_941.c	oracle	124	15.05	15.04	678892	CERB_SKIP
sia_csmith_941.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_942.c	oracle	0	0.05	0.04	49336	MATCH
sia_csmith_942.c	lean	0	0.08	0.07	83284	MATCH
sia_csmith_943.c	oracle	124	15.04	15.03	503860	CERB_SKIP
sia_csmith_943.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_944.c	oracle	124	15.04	15.03	587036	CERB_SKIP
sia_csmith_944.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_945.c	oracle	124	15.04	15.03	518856	CERB_SKIP
sia_csmith_945.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_946.c	oracle	0	0.04	0.04	48948	MATCH
sia_csmith_946.c	lean	0	0.07	0.06	82992	MATCH
sia_csmith_947.c	oracle	0	1.20	1.20	92044	MATCH
sia_csmith_947.c	lean	0	3.64	3.63	108364	MATCH
sia_csmith_948.c	oracle	0	0.04	0.04	50012	MATCH
sia_csmith_948.c	lean	0	0.07	0.06	85000	MATCH
sia_csmith_949.c	oracle	0	0.04	0.04	48048	MATCH
sia_csmith_949.c	lean	0	0.06	0.06	83224	MATCH
sia_csmith_950.c	oracle	0	0.05	0.04	49080	MATCH
sia_csmith_950.c	lean	0	0.07	0.07	84272	MATCH
sia_csmith_951.c	oracle	0	0.04	0.03	48096	MATCH
sia_csmith_951.c	lean	0	0.07	0.06	82736	MATCH
sia_csmith_952.c	oracle	0	0.07	0.06	49268	MATCH
sia_csmith_952.c	lean	0	0.12	0.11	86020	MATCH
sia_csmith_953.c	oracle	0	0.04	0.04	48728	MATCH
sia_csmith_953.c	lean	0	0.06	0.06	83444	MATCH
sia_csmith_954.c	oracle	0	0.12	0.11	53664	MATCH
sia_csmith_954.c	lean	0	0.31	0.30	84684	MATCH
sia_csmith_955.c	oracle	124	15.04	14.20	601004	CERB_SKIP
sia_csmith_955.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_956.c	oracle	0	0.04	0.04	48080	MATCH
sia_csmith_956.c	lean	0	0.09	0.09	83104	MATCH
sia_csmith_957.c	oracle	0	0.04	0.04	49088	MATCH
sia_csmith_957.c	lean	0	0.06	0.06	82976	MATCH
sia_csmith_958.c	oracle	0	0.05	0.04	48772	MATCH
sia_csmith_958.c	lean	0	0.07	0.06	84552	MATCH
sia_csmith_959.c	oracle	0	0.05	0.05	48368	MATCH
sia_csmith_959.c	lean	0	0.09	0.08	83660	MATCH
sia_csmith_960.c	oracle	0	0.12	0.11	53660	MATCH
sia_csmith_960.c	lean	0	0.31	0.30	87028	MATCH
sia_csmith_961.c	oracle	0	0.04	0.04	48528	MATCH
sia_csmith_961.c	lean	0	0.06	0.06	83212	MATCH
sia_csmith_962.c	oracle	0	0.04	0.04	48168	MATCH
sia_csmith_962.c	lean	0	0.07	0.07	83640	MATCH
sia_csmith_963.c	oracle	0	0.07	0.06	50876	MATCH
sia_csmith_963.c	lean	0	0.17	0.17	84844	MATCH
sia_csmith_964.c	oracle	0	1.09	1.08	103440	MATCH
sia_csmith_964.c	lean	0	3.63	3.62	132048	MATCH
sia_csmith_965.c	oracle	0	0.04	0.04	48188	MATCH
sia_csmith_965.c	lean	0	0.07	0.06	82936	MATCH
sia_csmith_966.c	oracle	124	15.04	15.04	595296	CERB_SKIP
sia_csmith_966.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_967.c	oracle	124	15.04	15.03	585680	CERB_SKIP
sia_csmith_967.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_968.c	oracle	124	15.05	15.04	718356	CERB_SKIP
sia_csmith_968.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_969.c	oracle	0	0.04	0.04	48792	MATCH
sia_csmith_969.c	lean	0	0.06	0.05	82600	MATCH
sia_csmith_970.c	oracle	124	15.04	15.04	705972	CERB_SKIP
sia_csmith_970.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_971.c	oracle	124	15.04	15.03	684244	CERB_SKIP
sia_csmith_971.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_972.c	oracle	124	15.05	15.04	602044	CERB_SKIP
sia_csmith_972.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_973.c	oracle	0	0.04	0.03	48056	MATCH
sia_csmith_973.c	lean	0	0.06	0.05	82696	MATCH
sia_csmith_974.c	oracle	124	15.05	15.04	684824	CERB_SKIP
sia_csmith_974.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_975.c	oracle	124	15.07	15.06	712408	CERB_SKIP
sia_csmith_975.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_976.c	oracle	0	7.26	7.25	365208	TIMEOUT
sia_csmith_976.c	lean	124	15.00	15.00	245128	TIMEOUT
sia_csmith_977.c	oracle	124	15.05	15.04	687952	CERB_SKIP
sia_csmith_977.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_978.c	oracle	124	15.04	15.03	672940	CERB_SKIP
sia_csmith_978.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_979.c	oracle	124	15.04	15.04	604668	CERB_SKIP
sia_csmith_979.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_980.c	oracle	124	15.05	15.04	674348	CERB_SKIP
sia_csmith_980.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_981.c	oracle	124	15.05	15.04	687736	CERB_SKIP
sia_csmith_981.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_982.c	oracle	124	15.05	15.04	661232	CERB_SKIP
sia_csmith_982.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_983.c	oracle	124	15.05	15.04	688984	CERB_SKIP
sia_csmith_983.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_984.c	oracle	124	15.05	15.04	662992	CERB_SKIP
sia_csmith_984.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_985.c	oracle	124	15.04	15.04	607592	CERB_SKIP
sia_csmith_985.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_986.c	oracle	0	0.04	0.03	47960	MATCH
sia_csmith_986.c	lean	0	0.06	0.05	83916	MATCH
sia_csmith_987.c	oracle	0	0.05	0.05	49860	MATCH
sia_csmith_987.c	lean	0	0.11	0.10	80116	MATCH
sia_csmith_988.c	oracle	124	15.05	15.04	712396	CERB_SKIP
sia_csmith_988.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_989.c	oracle	0	0.04	0.03	48152	MATCH
sia_csmith_989.c	lean	0	0.06	0.05	84396	MATCH
sia_csmith_990.c	oracle	124	15.05	15.04	697292	CERB_SKIP
sia_csmith_990.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_991.c	oracle	0	0.05	0.05	50724	MATCH
sia_csmith_991.c	lean	0	0.09	0.08	87472	MATCH
sia_csmith_992.c	oracle	124	15.04	15.03	595524	CERB_SKIP
sia_csmith_992.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_993.c	oracle	124	15.05	15.04	687604	CERB_SKIP
sia_csmith_993.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_994.c	oracle	124	15.04	15.03	686348	CERB_SKIP
