input	engine	exit	wall_s	cpu_s	maxrss_kb	status
sia_csmith_146.c	oracle	0	0.04	0.04	48080	MATCH
sia_csmith_146.c	lean	0	0.06	0.05	83856	MATCH
sia_csmith_147.c	oracle	0	0.09	0.09	51068	MATCH
sia_csmith_147.c	lean	0	0.19	0.19	84512	MATCH
sia_csmith_148.c	oracle	124	15.05	15.04	717876	CERB_SKIP
sia_csmith_148.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_149.c	oracle	0	0.05	0.04	48208	MATCH
sia_csmith_149.c	lean	0	0.07	0.06	81940	MATCH
sia_csmith_150.c	oracle	0	0.04	0.03	47852	MATCH
sia_csmith_150.c	lean	0	0.06	0.05	83476	MATCH
sia_csmith_151.c	oracle	124	15.04	15.04	690652	CERB_SKIP
sia_csmith_151.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_152.c	oracle	0	0.04	0.03	49004	MATCH
sia_csmith_152.c	lean	0	0.06	0.05	82208	MATCH
sia_csmith_153.c	oracle	0	0.04	0.04	48516	MATCH
sia_csmith_153.c	lean	0	0.06	0.05	82428	MATCH
sia_csmith_154.c	oracle	0	0.05	0.05	50884	MATCH
sia_csmith_154.c	lean	0	0.09	0.08	86424	MATCH
sia_csmith_155.c	oracle	124	15.05	15.04	725592	CERB_SKIP
sia_csmith_155.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_156.c	oracle	0	0.04	0.03	48492	MATCH
sia_csmith_156.c	lean	0	0.06	0.05	82884	MATCH
sia_csmith_157.c	oracle	124	15.04	15.04	660848	CERB_SKIP
sia_csmith_157.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_158.c	oracle	124	15.05	15.04	722280	CERB_SKIP
sia_csmith_158.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_159.c	oracle	0	0.06	0.06	50908	MATCH
sia_csmith_159.c	lean	0	0.13	0.13	85336	MATCH
sia_csmith_160.c	oracle	0	0.04	0.03	48812	MATCH
sia_csmith_160.c	lean	0	0.07	0.06	83340	MATCH
sia_csmith_161.c	oracle	0	7.07	7.06	342704	TIMEOUT
sia_csmith_161.c	lean	124	15.00	15.00	265496	TIMEOUT
sia_csmith_162.c	oracle	124	15.02	15.01	297388	CERB_SKIP
sia_csmith_162.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_163.c	oracle	124	15.03	15.03	513644	CERB_SKIP
sia_csmith_163.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_164.c	oracle	0	0.22	0.22	57796	MATCH
sia_csmith_164.c	lean	0	0.64	0.63	86552	MATCH
sia_csmith_165.c	oracle	0	0.04	0.03	48916	MATCH
sia_csmith_165.c	lean	0	0.06	0.06	82736	MATCH
sia_csmith_166.c	oracle	0	0.05	0.04	50984	MATCH
sia_csmith_166.c	lean	0	0.08	0.08	87460	MATCH
sia_csmith_167.c	oracle	0	0.04	0.03	48780	MATCH
sia_csmith_167.c	lean	0	0.07	0.06	82392	MATCH
sia_csmith_168.c	oracle	0	0.04	0.04	49324	MATCH
sia_csmith_168.c	lean	0	0.08	0.08	83176	MATCH
sia_csmith_169.c	oracle	0	5.55	5.55	306192	MATCH
sia_csmith_169.c	lean	0	14.94	14.93	328536	MATCH
sia_csmith_170.c	oracle	0	0.06	0.06	49648	MATCH
sia_csmith_170.c	lean	0	0.12	0.11	82824	MATCH
sia_csmith_171.c	oracle	124	15.04	15.03	586076	CERB_SKIP
sia_csmith_171.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_172.c	oracle	0	0.04	0.04	48680	MATCH
sia_csmith_172.c	lean	0	0.07	0.06	82476	MATCH
sia_csmith_173.c	oracle	0	0.04	0.03	48440	MATCH
sia_csmith_173.c	lean	0	0.06	0.05	81216	MATCH
sia_csmith_174.c	oracle	124	15.05	15.05	729892	CERB_SKIP
sia_csmith_174.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_175.c	oracle	0	0.04	0.04	48500	MATCH
sia_csmith_175.c	lean	0	0.07	0.07	83504	MATCH
sia_csmith_176.c	oracle	0	0.04	0.03	48396	MATCH
sia_csmith_176.c	lean	0	0.07	0.06	82280	MATCH
sia_csmith_177.c	oracle	0	0.05	0.04	49552	MATCH
sia_csmith_177.c	lean	0	0.08	0.07	85116	MATCH
sia_csmith_178.c	oracle	0	0.14	0.13	56840	MATCH
sia_csmith_178.c	lean	0	0.31	0.30	91496	MATCH
sia_csmith_179.c	oracle	0	0.04	0.04	48388	MATCH
sia_csmith_179.c	lean	0	0.06	0.06	82652	MATCH
sia_csmith_180.c	oracle	124	15.05	15.04	693736	CERB_SKIP
sia_csmith_180.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_181.c	oracle	0	1.00	0.99	93408	MATCH
sia_csmith_181.c	lean	0	2.65	2.65	118888	MATCH
sia_csmith_182.c	oracle	0	0.04	0.04	48896	MATCH
sia_csmith_182.c	lean	0	0.06	0.05	83680	MATCH
sia_csmith_183.c	oracle	124	15.04	15.03	619140	CERB_SKIP
sia_csmith_183.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_184.c	oracle	0	0.07	0.06	50636	MATCH
sia_csmith_184.c	lean	0	0.13	0.12	84536	MATCH
sia_csmith_185.c	oracle	0	0.04	0.03	48840	MATCH
sia_csmith_185.c	lean	0	0.06	0.06	83012	MATCH
sia_csmith_186.c	oracle	0	0.09	0.09	53252	MATCH
sia_csmith_186.c	lean	0	0.22	0.21	86740	MATCH
sia_csmith_187.c	oracle	0	0.06	0.05	54304	MATCH
sia_csmith_187.c	lean	0	0.11	0.10	93800	MATCH
sia_csmith_188.c	oracle	124	15.05	15.04	718492	CERB_SKIP
sia_csmith_188.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_189.c	oracle	124	15.03	15.02	450024	CERB_SKIP
sia_csmith_189.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_190.c	oracle	124	15.04	15.03	578472	CERB_SKIP
sia_csmith_190.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_191.c	oracle	124	15.04	15.04	685964	CERB_SKIP
sia_csmith_191.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_192.c	oracle	0	0.05	0.05	50308	MATCH
sia_csmith_192.c	lean	0	0.08	0.08	84892	MATCH
sia_csmith_193.c	oracle	124	15.04	15.03	559664	CERB_SKIP
sia_csmith_193.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_194.c	oracle	0	0.04	0.04	49664	MATCH
sia_csmith_194.c	lean	0	0.07	0.06	84304	MATCH
sia_csmith_195.c	oracle	124	15.05	15.04	663108	CERB_SKIP
sia_csmith_195.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_196.c	oracle	0	0.05	0.05	51180	MATCH
sia_csmith_196.c	lean	0	0.10	0.09	86424	MATCH
sia_csmith_197.c	oracle	0	0.04	0.03	48772	MATCH
sia_csmith_197.c	lean	0	0.06	0.06	83156	MATCH
sia_csmith_198.c	oracle	0	0.08	0.07	50316	MATCH
sia_csmith_198.c	lean	0	0.17	0.17	82496	MATCH
sia_csmith_199.c	oracle	0	0.04	0.03	48792	MATCH
sia_csmith_199.c	lean	0	0.07	0.06	82160	MATCH
sia_csmith_200.c	oracle	0	0.04	0.04	49684	MATCH
sia_csmith_200.c	lean	0	0.07	0.07	84816	MATCH
sia_csmith_201.c	oracle	124	15.04	15.04	663524	CERB_SKIP
sia_csmith_201.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_202.c	oracle	0	0.07	0.06	56316	MATCH
sia_csmith_202.c	lean	0	0.14	0.14	92372	MATCH
sia_csmith_203.c	oracle	124	15.04	15.03	608304	CERB_SKIP
sia_csmith_203.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_204.c	oracle	124	15.04	15.04	698048	CERB_SKIP
sia_csmith_204.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_205.c	oracle	0	1.02	1.02	82760	MATCH
sia_csmith_205.c	lean	0	3.18	3.18	103580	MATCH
sia_csmith_206.c	oracle	124	15.04	15.03	649568	CERB_SKIP
sia_csmith_206.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_207.c	oracle	0	0.05	0.05	54036	MATCH
sia_csmith_207.c	lean	0	0.10	0.09	89012	MATCH
sia_csmith_208.c	oracle	0	0.04	0.03	48480	MATCH
sia_csmith_208.c	lean	0	0.06	0.05	83376	MATCH
sia_csmith_209.c	oracle	0	0.07	0.07	53444	MATCH
sia_csmith_209.c	lean	0	0.14	0.13	88596	MATCH
sia_csmith_210.c	oracle	0	0.04	0.04	49048	MATCH
sia_csmith_210.c	lean	0	0.07	0.06	84176	MATCH
sia_csmith_211.c	oracle	0	0.04	0.03	49072	MATCH
sia_csmith_211.c	lean	0	0.06	0.05	81320	MATCH
sia_csmith_212.c	oracle	0	0.04	0.03	48852	MATCH
sia_csmith_212.c	lean	0	0.07	0.06	83040	MATCH
sia_csmith_213.c	oracle	0	0.07	0.06	54036	MATCH
sia_csmith_213.c	lean	0	0.12	0.11	88560	MATCH
sia_csmith_214.c	oracle	124	15.04	15.03	631864	CERB_SKIP
sia_csmith_214.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_215.c	oracle	0	0.11	0.10	53896	MATCH
sia_csmith_215.c	lean	0	0.25	0.24	85244	MATCH
sia_csmith_216.c	oracle	0	0.13	0.12	55400	MATCH
sia_csmith_216.c	lean	0	0.32	0.31	87228	MATCH
sia_csmith_217.c	oracle	0	0.04	0.04	50880	MATCH
sia_csmith_217.c	lean	0	0.08	0.07	86456	MATCH
sia_csmith_218.c	oracle	0	0.04	0.03	48492	MATCH
sia_csmith_218.c	lean	0	0.06	0.05	83016	MATCH
sia_csmith_219.c	oracle	0	0.04	0.03	48592	MATCH
sia_csmith_219.c	lean	0	0.06	0.05	81256	MATCH
sia_csmith_220.c	oracle	0	0.04	0.03	48260	MATCH
sia_csmith_220.c	lean	0	0.06	0.05	83348	MATCH
sia_csmith_221.c	oracle	0	0.08	0.07	50912	MATCH
sia_csmith_221.c	lean	0	0.18	0.17	82380	MATCH
sia_csmith_222.c	oracle	124	15.04	15.03	574852	CERB_SKIP
sia_csmith_222.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_223.c	oracle	0	0.04	0.03	49048	MATCH
sia_csmith_223.c	lean	0	0.07	0.06	82800	MATCH
sia_csmith_224.c	oracle	0	0.62	0.62	74184	MATCH
sia_csmith_224.c	lean	0	1.82	1.81	99156	MATCH
sia_csmith_225.c	oracle	0	0.05	0.04	50608	MATCH
sia_csmith_225.c	lean	0	0.08	0.07	85896	MATCH
sia_csmith_226.c	oracle	0	0.05	0.05	48836	MATCH
sia_csmith_226.c	lean	0	0.09	0.08	85448	MATCH
sia_csmith_227.c	oracle	0	0.04	0.03	48632	MATCH
sia_csmith_227.c	lean	0	0.06	0.05	83236	MATCH
sia_csmith_228.c	oracle	124	15.05	15.04	680356	CERB_SKIP
sia_csmith_228.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_229.c	oracle	124	15.05	15.04	712652	CERB_SKIP
sia_csmith_229.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_230.c	oracle	0	0.04	0.03	48804	MATCH
sia_csmith_230.c	lean	0	0.06	0.05	82188	MATCH
sia_csmith_231.c	oracle	0	0.04	0.04	48704	MATCH
sia_csmith_231.c	lean	0	0.06	0.05	82376	MATCH
sia_csmith_232.c	oracle	0	0.05	0.04	53160	MATCH
sia_csmith_232.c	lean	0	0.09	0.09	88052	MATCH
sia_csmith_233.c	oracle	0	0.04	0.04	48248	MATCH
sia_csmith_233.c	lean	0	0.07	0.06	82828	MATCH
sia_csmith_234.c	oracle	0	0.04	0.03	49080	MATCH
sia_csmith_234.c	lean	0	0.06	0.06	82248	MATCH
sia_csmith_235.c	oracle	0	0.04	0.03	49052	MATCH
sia_csmith_235.c	lean	0	0.06	0.05	83080	MATCH
sia_csmith_236.c	oracle	0	0.06	0.05	53972	MATCH
sia_csmith_236.c	lean	0	0.11	0.10	88504	MATCH
sia_csmith_237.c	oracle	0	0.05	0.04	50044	MATCH
sia_csmith_237.c	lean	0	0.08	0.07	84724	MATCH
sia_csmith_238.c	oracle	124	15.05	15.04	673148	CERB_SKIP
sia_csmith_238.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_239.c	oracle	0	0.04	0.03	48516	MATCH
sia_csmith_239.c	lean	0	0.06	0.05	83024	MATCH
sia_csmith_240.c	oracle	0	0.04	0.03	48936	MATCH
sia_csmith_240.c	lean	0	0.06	0.05	82228	MATCH
sia_csmith_241.c	oracle	0	0.04	0.04	48552	MATCH
sia_csmith_241.c	lean	0	0.06	0.06	82024	MATCH
sia_csmith_242.c	oracle	0	0.04	0.04	48532	MATCH
sia_csmith_242.c	lean	0	0.06	0.06	83168	MATCH
sia_csmith_243.c	oracle	0	0.04	0.03	48096	MATCH
sia_csmith_243.c	lean	0	0.06	0.05	82328	MATCH
sia_csmith_244.c	oracle	0	0.64	0.64	76792	MATCH
sia_csmith_244.c	lean	0	1.72	1.72	100324	MATCH
sia_csmith_245.c	oracle	0	0.04	0.03	49000	MATCH
sia_csmith_245.c	lean	0	0.07	0.07	81936	MATCH
sia_csmith_246.c	oracle	0	0.04	0.03	48660	MATCH
sia_csmith_246.c	lean	0	0.07	0.06	82396	MATCH
sia_csmith_247.c	oracle	0	0.04	0.03	48968	MATCH
sia_csmith_247.c	lean	0	0.06	0.06	82712	MATCH
sia_csmith_248.c	oracle	0	0.04	0.03	48764	MATCH
sia_csmith_248.c	lean	0	0.06	0.06	82076	MATCH
sia_csmith_249.c	oracle	0	0.05	0.04	50468	MATCH
sia_csmith_249.c	lean	0	0.08	0.07	84632	MATCH
sia_csmith_250.c	oracle	0	0.04	0.04	48484	MATCH
sia_csmith_250.c	lean	0	0.06	0.06	81232	MATCH
sia_csmith_251.c	oracle	0	0.04	0.04	48944	MATCH
sia_csmith_251.c	lean	0	0.07	0.07	82156	MATCH
sia_csmith_252.c	oracle	0	0.04	0.03	48836	MATCH
sia_csmith_252.c	lean	0	0.06	0.06	83148	MATCH
sia_csmith_253.c	oracle	0	0.04	0.03	48704	MATCH
sia_csmith_253.c	lean	0	0.06	0.05	82488	MATCH
sia_csmith_254.c	oracle	0	0.04	0.04	48812	MATCH
sia_csmith_254.c	lean	0	0.06	0.06	82012	MATCH
sia_csmith_255.c	oracle	0	0.04	0.03	49000	MATCH
sia_csmith_255.c	lean	0	0.06	0.05	82476	MATCH
sia_csmith_256.c	oracle	0	0.04	0.03	48436	MATCH
sia_csmith_256.c	lean	0	0.06	0.05	82232	MATCH
sia_csmith_257.c	oracle	124	15.04	15.03	644516	CERB_SKIP
sia_csmith_257.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_258.c	oracle	0	0.04	0.04	49136	MATCH
sia_csmith_258.c	lean	0	0.06	0.06	82188	MATCH
sia_csmith_259.c	oracle	0	0.05	0.04	50576	MATCH
sia_csmith_259.c	lean	0	0.08	0.07	83264	MATCH
sia_csmith_260.c	oracle	0	0.06	0.05	53556	MATCH
sia_csmith_260.c	lean	0	0.12	0.11	89888	MATCH
sia_csmith_261.c	oracle	0	0.04	0.04	49124	MATCH
sia_csmith_261.c	lean	0	0.07	0.07	82324	MATCH
sia_csmith_262.c	oracle	0	0.06	0.05	49856	MATCH
sia_csmith_262.c	lean	0	0.11	0.10	82212	MATCH
sia_csmith_263.c	oracle	0	0.05	0.04	49376	MATCH
sia_csmith_263.c	lean	0	0.09	0.08	83440	MATCH
sia_csmith_264.c	oracle	0	0.07	0.06	54724	MATCH
sia_csmith_264.c	lean	0	0.16	0.16	88708	MATCH
sia_csmith_265.c	oracle	0	0.05	0.04	50088	MATCH
sia_csmith_265.c	lean	0	0.07	0.07	84860	MATCH
sia_csmith_266.c	oracle	0	0.05	0.04	49044	MATCH
sia_csmith_266.c	lean	0	0.07	0.06	84120	MATCH
sia_csmith_267.c	oracle	0	0.04	0.03	48872	MATCH
sia_csmith_267.c	lean	0	0.06	0.05	83040	MATCH
sia_csmith_268.c	oracle	0	0.04	0.03	47824	MATCH
sia_csmith_268.c	lean	0	0.06	0.06	83328	MATCH
sia_csmith_269.c	oracle	0	0.04	0.03	48572	MATCH
sia_csmith_269.c	lean	0	0.06	0.05	82376	MATCH
sia_csmith_270.c	oracle	0	0.05	0.04	48380	MATCH
sia_csmith_270.c	lean	0	0.08	0.07	82232	MATCH
sia_csmith_271.c	oracle	0	0.06	0.05	53208	MATCH
sia_csmith_271.c	lean	0	0.10	0.09	90608	MATCH
sia_csmith_272.c	oracle	0	0.13	0.13	53204	MATCH
sia_csmith_272.c	lean	0	0.31	0.30	82696	MATCH
sia_csmith_273.c	oracle	0	0.04	0.04	48456	MATCH
sia_csmith_273.c	lean	0	0.06	0.06	83876	MATCH
sia_csmith_274.c	oracle	0	0.04	0.03	48408	MATCH
sia_csmith_274.c	lean	0	0.06	0.05	83204	MATCH
sia_csmith_275.c	oracle	0	0.18	0.17	57420	MATCH
sia_csmith_275.c	lean	0	0.43	0.42	89120	MATCH
sia_csmith_276.c	oracle	0	0.22	0.21	59384	MATCH
sia_csmith_276.c	lean	0	0.57	0.57	91388	MATCH
sia_csmith_277.c	oracle	0	0.04	0.04	48368	MATCH
sia_csmith_277.c	lean	0	0.08	0.07	82644	MATCH
sia_csmith_278.c	oracle	0	0.04	0.04	48584	MATCH
sia_csmith_278.c	lean	0	0.07	0.06	80952	MATCH
sia_csmith_279.c	oracle	0	0.09	0.09	53996	MATCH
sia_csmith_279.c	lean	0	0.19	0.18	88864	MATCH
sia_csmith_280.c	oracle	124	15.02	15.01	339208	CERB_SKIP
sia_csmith_280.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_281.c	oracle	0	0.06	0.06	53100	MATCH
sia_csmith_281.c	lean	0	0.11	0.10	88656	MATCH
sia_csmith_282.c	oracle	124	15.03	15.03	523704	CERB_SKIP
sia_csmith_282.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_283.c	oracle	0	0.04	0.04	48984	MATCH
sia_csmith_283.c	lean	0	0.06	0.06	82672	MATCH
sia_csmith_284.c	oracle	0	0.05	0.04	50672	MATCH
sia_csmith_284.c	lean	0	0.08	0.07	84396	MATCH
sia_csmith_285.c	oracle	124	15.04	15.03	643164	CERB_SKIP
sia_csmith_285.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_286.c	oracle	0	0.10	0.10	52844	MATCH
sia_csmith_286.c	lean	0	0.24	0.23	85216	MATCH
sia_csmith_287.c	oracle	124	15.05	15.04	694052	CERB_SKIP
sia_csmith_287.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_288.c	oracle	0	0.15	0.14	54832	MATCH
sia_csmith_288.c	lean	0	0.32	0.32	86608	MATCH
sia_csmith_289.c	oracle	0	0.04	0.04	47868	MATCH
sia_csmith_289.c	lean	0	0.06	0.06	82296	MATCH
sia_csmith_290.c	oracle	124	15.05	15.04	606668	CERB_SKIP
sia_csmith_290.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_291.c	oracle	0	0.04	0.03	48880	MATCH
sia_csmith_291.c	lean	0	0.06	0.05	82560	MATCH
sia_csmith_292.c	oracle	0	0.04	0.04	48992	MATCH
sia_csmith_292.c	lean	0	0.07	0.06	82364	MATCH
sia_csmith_293.c	oracle	0	0.04	0.04	48164	MATCH
sia_csmith_293.c	lean	0	0.07	0.06	82120	MATCH
sia_csmith_294.c	oracle	124	15.04	15.03	593868	CERB_SKIP
sia_csmith_294.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_295.c	oracle	124	15.02	15.01	292192	CERB_SKIP
sia_csmith_295.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_296.c	oracle	0	0.04	0.03	48748	MATCH
sia_csmith_296.c	lean	0	0.07	0.06	82260	MATCH
sia_csmith_297.c	oracle	0	0.04	0.04	48748	MATCH
sia_csmith_297.c	lean	0	0.06	0.06	82760	MATCH
sia_csmith_298.c	oracle	0	0.04	0.03	48648	MATCH
sia_csmith_298.c	lean	0	0.07	0.07	82156	MATCH
sia_csmith_299.c	oracle	0	1.77	1.77	110388	MATCH
sia_csmith_299.c	lean	0	5.11	5.10	123220	MATCH
sia_csmith_300.c	oracle	124	15.05	15.04	664772	CERB_SKIP
sia_csmith_300.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_301.c	oracle	0	0.04	0.03	49204	MATCH
sia_csmith_301.c	lean	0	0.06	0.05	83592	MATCH
sia_csmith_302.c	oracle	0	0.63	0.62	70220	MATCH
sia_csmith_302.c	lean	0	2.05	2.04	88552	MATCH
sia_csmith_303.c	oracle	0	0.05	0.04	50076	MATCH
sia_csmith_303.c	lean	0	0.09	0.08	84052	MATCH
sia_csmith_304.c	oracle	0	0.05	0.05	49996	MATCH
sia_csmith_304.c	lean	0	0.09	0.09	84316	MATCH
sia_csmith_305.c	oracle	0	0.06	0.06	52720	MATCH
sia_csmith_305.c	lean	0	0.12	0.12	86704	MATCH
sia_csmith_306.c	oracle	124	15.01	14.99	148472	CERB_SKIP
sia_csmith_306.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_307.c	oracle	0	0.04	0.03	48464	MATCH
sia_csmith_307.c	lean	0	0.06	0.06	82428	MATCH
sia_csmith_308.c	oracle	0	0.05	0.04	51060	MATCH
sia_csmith_308.c	lean	0	0.08	0.07	84212	MATCH
sia_csmith_309.c	oracle	124	15.05	15.04	721056	CERB_SKIP
sia_csmith_309.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_310.c	oracle	0	0.07	0.07	54760	MATCH
sia_csmith_310.c	lean	0	0.13	0.13	90168	MATCH
sia_csmith_311.c	oracle	0	0.04	0.04	49040	MATCH
sia_csmith_311.c	lean	0	0.06	0.05	82404	MATCH
sia_csmith_312.c	oracle	0	0.71	0.71	78644	MATCH
sia_csmith_312.c	lean	0	1.93	1.93	101672	MATCH
sia_csmith_313.c	oracle	0	0.04	0.04	49148	MATCH
sia_csmith_313.c	lean	0	0.07	0.07	82480	MATCH
sia_csmith_314.c	oracle	0	0.04	0.03	48408	MATCH
sia_csmith_314.c	lean	0	0.06	0.06	83544	MATCH
sia_csmith_315.c	oracle	0	0.05	0.04	49472	MATCH
sia_csmith_315.c	lean	0	0.07	0.06	84368	MATCH
sia_csmith_316.c	oracle	0	1.33	1.33	104388	MATCH
sia_csmith_316.c	lean	0	3.95	3.94	125548	MATCH
sia_csmith_317.c	oracle	0	0.54	0.54	71000	MATCH
sia_csmith_317.c	lean	0	1.35	1.34	99672	MATCH
sia_csmith_318.c	oracle	0	0.05	0.05	50732	MATCH
sia_csmith_318.c	lean	0	0.09	0.08	85280	MATCH
sia_csmith_319.c	oracle	124	15.04	15.04	656252	CERB_SKIP
sia_csmith_319.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_320.c	oracle	0	0.05	0.05	49192	MATCH
sia_csmith_320.c	lean	0	0.08	0.08	84592	MATCH
sia_csmith_321.c	oracle	0	0.19	0.19	57680	MATCH
sia_csmith_321.c	lean	0	0.49	0.48	88980	MATCH
sia_csmith_322.c	oracle	0	0.04	0.03	48948	MATCH
sia_csmith_322.c	lean	0	0.07	0.06	82620	MATCH
sia_csmith_323.c	oracle	0	0.04	0.04	50156	MATCH
sia_csmith_323.c	lean	0	0.07	0.06	84800	MATCH
sia_csmith_324.c	oracle	0	0.06	0.05	49560	MATCH
sia_csmith_324.c	lean	0	0.10	0.10	84660	MATCH
sia_csmith_325.c	oracle	0	0.04	0.04	48576	MATCH
sia_csmith_325.c	lean	0	0.07	0.06	82404	MATCH
sia_csmith_326.c	oracle	124	15.05	15.04	728924	CERB_SKIP
sia_csmith_326.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_327.c	oracle	0	0.04	0.03	48684	MATCH
sia_csmith_327.c	lean	0	0.07	0.06	82048	MATCH
sia_csmith_328.c	oracle	0	0.04	0.04	48416	MATCH
sia_csmith_328.c	lean	0	0.07	0.06	82692	MATCH
sia_csmith_329.c	oracle	0	0.04	0.04	48052	MATCH
sia_csmith_329.c	lean	0	0.06	0.05	83076	MATCH
sia_csmith_330.c	oracle	0	0.05	0.05	49884	MATCH
sia_csmith_330.c	lean	0	0.10	0.09	83728	MATCH
sia_csmith_331.c	oracle	0	0.06	0.05	50748	MATCH
sia_csmith_331.c	lean	0	0.14	0.13	82568	MATCH
sia_csmith_332.c	oracle	0	0.07	0.06	59780	MATCH
sia_csmith_332.c	lean	0	0.14	0.14	99420	MATCH
sia_csmith_333.c	oracle	0	0.05	0.05	48600	MATCH
sia_csmith_333.c	lean	0	0.09	0.09	82324	MATCH
sia_csmith_334.c	oracle	0	0.05	0.05	49436	MATCH
sia_csmith_334.c	lean	0	0.09	0.09	82428	MATCH
sia_csmith_335.c	oracle	0	0.04	0.04	49204	MATCH
sia_csmith_335.c	lean	0	0.08	0.07	83244	MATCH
sia_csmith_336.c	oracle	0	0.49	0.48	67744	MATCH
sia_csmith_336.c	lean	0	1.50	1.50	89808	MATCH
sia_csmith_337.c	oracle	0	0.04	0.04	49352	MATCH
sia_csmith_337.c	lean	0	0.08	0.07	85208	MATCH
sia_csmith_338.c	oracle	0	0.04	0.04	49224	MATCH
sia_csmith_338.c	lean	0	0.08	0.07	83488	MATCH
sia_csmith_339.c	oracle	0	0.08	0.07	51324	MATCH
sia_csmith_339.c	lean	0	0.18	0.17	83528	MATCH
sia_csmith_340.c	oracle	0	0.05	0.05	52516	MATCH
sia_csmith_340.c	lean	0	0.09	0.09	89340	MATCH
sia_csmith_341.c	oracle	124	15.05	15.04	670464	CERB_SKIP
sia_csmith_341.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_342.c	oracle	0	0.05	0.04	52096	MATCH
sia_csmith_342.c	lean	0	0.09	0.09	89044	MATCH
sia_csmith_343.c	oracle	0	0.04	0.03	48776	MATCH
sia_csmith_343.c	lean	0	0.07	0.06	82636	MATCH
sia_csmith_344.c	oracle	0	0.05	0.04	53288	MATCH
sia_csmith_344.c	lean	0	0.10	0.09	90588	MATCH
sia_csmith_345.c	oracle	124	15.05	15.04	723872	CERB_SKIP
sia_csmith_345.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_346.c	oracle	0	0.06	0.05	50400	MATCH
sia_csmith_346.c	lean	0	0.11	0.11	84656	MATCH
sia_csmith_347.c	oracle	0	0.04	0.04	48492	MATCH
sia_csmith_347.c	lean	0	0.06	0.06	83100	MATCH
sia_csmith_348.c	oracle	0	0.04	0.04	49072	MATCH
sia_csmith_348.c	lean	0	0.06	0.06	83564	MATCH
sia_csmith_349.c	oracle	0	0.06	0.06	50164	MATCH
sia_csmith_349.c	lean	0	0.12	0.11	82560	MATCH
sia_csmith_350.c	oracle	0	0.04	0.04	48152	MATCH
sia_csmith_350.c	lean	0	0.07	0.07	82776	MATCH
sia_csmith_351.c	oracle	0	0.04	0.04	48724	MATCH
sia_csmith_351.c	lean	0	0.06	0.06	82292	MATCH
sia_csmith_352.c	oracle	124	15.04	15.03	590972	CERB_SKIP
sia_csmith_352.c	lean	NA	NA	NA	NA	CERB_SKIP
sia_csmith_353.c	oracle	0	0.07	0.06	51508	MATCH
sia_csmith_353.c	lean	0	0.15	0.14	86320	MATCH
sia_csmith_354.c	oracle	0	0.04	0.04	48692	MATCH
sia_csmith_354.c	lean	0	0.07	0.06	82564	MATCH
sia_csmith_355.c	oracle	0	1.12	1.12	87680	MATCH
sia_csmith_355.c	lean	0	3.34	3.33	100400	MATCH
